appeal_id,title,content,publish_time,region_city,region_district,complained_unit,category,subcategory,root_cause,confidence,tags,qualitative_analysis,evidence_suggestion,llm_reason,llm_model,route,priority,matched_keywords,created_at
FZ26060322371,关于长乐区教育局在职称评审中违规适用“溯及既往”条款、无视既定教学安排的紧急反映,"您好！我是一名一线教师。现针对长乐区教育局近期职称评审工作中出现的“政策执行双重标准”及“新规溯及既往”的不合理现象进行匿名反映。此事不仅关乎我个人权益，更暴露出长乐区教育局在行政管理上的重大逻辑漏洞，恳请领导予以关注。
2026年5月下发通知（见附件1），其中规定“从2026年起，需承担所聘学科教学工作量最低标准的一半以上”。然而，作为被考核对象，我的课程表（见附件2）早在2025年9月就已由学校教务处统一制定并执行至今。附件2显示，我在2025-2026学年的周课时量为12节（数学5节+科学3节等）。这是学校当时的统筹安排，并非我个人挑肥拣瘦或故意少上课。学校在2025年9月排课时，并未执行“一半以上工作量”的要求（否则当时就会给我加课）。既然当时学校认为该工作量是合规的，现在长乐区教育局却用半年后（2026年5月）才出台的文件来否定之前的安排，这属于典型的行政溯及既往。
根据行政法理及事业单位人事管理的一般原则，新规不应惩罚旧行为。长乐区教育局目前“一刀切”地判定我不符合晋级要求，不仅忽视了客观的历史遗留问题，更会让广大教师对其管理的公平性产生质疑。
1.请求上级部门核实：在2025年9月排课时，长乐区教育局是否已公示过该工作量标准？若未公示，则不应以此标准考核本学期已产生的工作量。
2. 请求对本人2025-2026学年的教学工作量进行合理认定，剔除因政策发布时间滞后导致的不可抗力因素。请严格保密投诉人身份，恳请领导督促长乐区教育局重新审议，给予教师一个公平的解释机会，谢谢",2026-06-03 15:08:47,福州市,长乐区,福州市长乐区教育局,形式主义为基层减负,层层加码/一刀切,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['教师职称', '层层加码/一刀切']",该投诉反映长乐区教育局在职称评审中采用“溯及既往”条款，无视既定教学安排，一刀切地判定不符合晋级要求，这属于为了应付上级检查/考核/指标而增加一线无谓负担。,建议调取长乐区教育局职称评审的相关文件、通知和政策，了解其具体规定和执行情况，以及教师的课程表和工作量安排。,投诉内容反映长乐区教育局在职称评审中采用“溯及既往”条款，无视既定教学安排，一刀切地判定不符合晋级要求，属于为了应付上级检查/考核/指标而增加一线无谓负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 17:41:09.009784
FJ26060320155,[国办转办件]少点形式主义，减轻基层负担,"""【本次诉求人为：汪烨康    ，电话：18039823523   】
（本条来自国办www.gov.cn留言办理系统转地方办理，经福建省指定联系员转办，请相关部门及时核实办理并反馈，最终结果也将转回国办www.gov.cn留言办理系统中。)""
标题：少点形式主义，减轻基层负担
正文：
福建省龙岩市长汀县，学校老师经常需要家长填这个问卷那个通知书，连反诈宣传都要要求幼儿园的小孩确认接到通知了。幼儿园的小孩知道什么？字都不认识，还落实反诈知识。最终就是学校，老师落实上级要求，家长配合签字，学校老师收集反诈回执，就是形式主义，基本没效果，为了完成任务而让家长签字，学校收集回执。还有，动不动接龙，这个接龙那个接龙，严重增加老师和家长负担（类型：人民群众留言入口）",2026-06-03 14:59:00,龙岩市,长汀县,长汀县教育局,形式主义为基层减负,指尖形式主义,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['学校', '反诈知识', '家长签字', '接龙']",该条目反映的是学校老师为了完成上级要求而让家长签字收集反诈知识回执，以及频繁的接龙活动，增加了老师和家长的负担。这符合为了应付上级检查/考核/指标而增加一线无谓负担的定义。,建议调取学校相关文件、家长签字的回执、接龙活动的记录等材料，找相关学校老师和家长谈话，以核实具体情况。,该条目明确指出学校老师为了完成上级要求而增加家长的负担，符合指尖形式主义的定义。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 17:41:19.574950
FZ26060322087,诉求件FZ26052122613回复不满,"尊敬的12345政务服务便民热线平台:
本人现就此前反映的八中709班相关问题未有任何解决，且针对八中有关处室推诿扯皮、履职不作为、违规转嫁信访处理压力的问题，进行二次投诉！
此前，本人通过12345平台如实反馈相关问题，诉求合理、事实清晰，本应由教育主管部门依法依规、公正客观开展调查核实，并由教育局官方给出正式、权威的处理答复。但本人收到的平台回复结果，并非教育局核查后的官方回复，而是涉事学校强行要求一线班主任代为撰写、上报的回复内容。
该处理方式严重不合理、不规范，充分暴露了八中有关处室严重的履职缺位、不作为、乱作为问题，具体问题如下：
第一，教务处等处室推诿履职责任，刻意规避监管职责。且本次投诉全程未得到任何实质性核查与处理，而是将本该由行政部门承担的信访处置工作，直接下压至一线班主任，属于典型的懒政怠政、推诿扯皮。
第二，转嫁工作压力，为难基层一线教师。班主任身处教学一线，本职工作为教育教学、班级管理，并无处理行政信访投诉的工作职责。八中有关处室为简化工作、逃避责任，强制施压班主任回复投诉，无端增加基层教师工作负担，让普通教师承担行政部门的工作任务，严重违背为基层减负的政策要求，极大消耗基层教师工作精力，不合理、不合规、不人道。
第三，回复结果缺乏公正性、真实性，投诉问题未得到任何实质解决！这种流于形式的回复，完全没有解决本人反馈的实际问题，12345信访投诉渠道的监督、维权作用彻底失效，且就在投诉期间，11班的英语老师竟在5月27号又到9班进行试课，9班是他的试验田吗？典型的不把投诉放在眼里，更不把班主任放眼里，所以请问学校有关处室为难班主任有用吗？
第四，工作流程严重违规，政务服务流于形式。12345政务投诉工单具备严肃性、规范性，要求承办单位亲自核查、亲自回复、闭环处理。教育局此次转交件为基层教师代为回复的行为，八中有关处室严重违反政务工单处理工作规范，属于典型的不作为、敷衍履职，漠视群众诉求，损害政府部门公信力。
基于以上事实，本人提出以下诉求：
1. 要求有关政务督查部门介入调查，严肃追责八中教务处等处室本次推诿扯皮、懒政不作为、违规转嫁工作任务的行为，对相关负责工作人员进行问责，并回复公示处理结果；
2. 作废本次由班主任代为撰写的无效回复，要求教育局亲自对接、重新全面核查本人此前反馈的问题，基于事实给出客观、公正、详细的官方书面回复，切实解决本人诉求；
3. 责令福州八中整改工作作风，严格规范12345信访工单处理流程，杜绝将行政监管工作转嫁基层教师的违规行为，杜绝形式主义、敷衍式回复，保障家长及学生合理维权渠道畅通；
4. 杜绝班主任因本次投诉受到变相施压、追责，严禁出现打击报复基层教师的情况。如果班主任做的的这些违规老师的主，他们就不会来随意践踏9班学生的公平教育权了！这些违规的老师不就是欺负班主任年轻好说话，好欺负么？
5.根据FZ26052122613投诉件回复内容中几个问题请八中有关处室答疑解惑，第一：回复内容关于师资分配问题，学校按照老中青、代课教师规范搭配的原则，那么请根据事实公布初一年级十几个班级的老中青教师搭配情况；第二; 在公开课方面，学校后期会合理规划,那请问前期不合理规划的原因是什么？是有人刻意拿9班来试课，还是学校有关处室不作为，请公布初一年纪所有班级公开课的频率及次数，如果是人为故意都是安排在9班试课，请回复对相关人员的处理结果。初一整个学年对9班学生造成的几个学科的学业滞后怎么解决？？
本人将持续跟进此事，若本次问题仍得不到公正、妥善处理，本人将继续向上级主管部门、纪检部门逐级投诉维权。恳请相关部门正视问题、从严核查、秉公处理，切实维护学生合法权益及基层班主任的合法权益！",2026-06-03 13:55:06,福州市,仓山区,福州市教育局,形式主义为基层减负,过度管控/盲目决策,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['过度管控', '基层减负']",该条目反映的是基层教师在处理信访投诉时被要求撰写回复，增加了基层教师的工作负担，属于过度管控和盲目决策，不符合为基层减负的政策要求。,建议调取教育局的信访处理流程、班主任的工作职责以及相关教育部门的文件，以核实是否存在过度管控和盲目决策的情况。,该条目反映了基层教师在处理信访投诉时被要求撰写回复，增加了基层教师的工作负担，属于过度管控和盲目决策。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 17:20:02.621659
QZ26060324683,惠安县螺阳镇蔡厝村二轮延包草案以“全村征占地388.79亩”为总口径压减二组承包地（二组确权列1.89亩/7户），本人4月起向村委会以及螺阳镇政府反映至今无书面答复，请求督办并暂停核检待核查（实名）,"本人蔡建忠，蔡厝村二组承包户（权证编号090689，承包期至2027年）。现就螺阳镇及蔡厝村在二轮延包中的违纪违规行为投诉如下：
一、数据严重造假。村《二轮延包草案》称1997年至今全村征占地388.79亩，但经核对省政府闽政地批文，涉及蔡厝村合法征地仅9.4411公顷（约141.6165亩），差额约247亩，涉嫌无批文背书，有虚假台账嫌疑。
二、本人所属二组承包地遭非法核减。二组二轮承包面积44.99亩（承包户44户），延包草案竟将该组总确权面积压至1.89亩（仅7户）。此举未在延包草案中逐户公示依据，未召开实质表决，系借土地延包之机，行灭失百姓43.1亩合法承包地之实。
三、本人承包地在本延包草案中受到了直接威胁。本人作为二组44户承包户之一，持有合法权证及鲤城区法院生效判决（2024闽0502行赔初11号，确认镇政府强制清表违法）。在二组总盘被非法压缩的前提下，本人1.98亩承包地必然也囊括在核销范围内。
四、镇政府涉嫌行政不作为。本人自2026年4月3日起多次携带判决书、权证找原书记郑晓峰，副镇长黄晓东以及片区领导潘景峰反映，镇政府至今未表明办理态度，事情没有实质进展，未纠正其中错误。

诉求（请螺阳镇政府限时书面答复，并请县效能办督办）
1、在核查清楚前，请暂停将蔡厝村二组确权面积锁定为1.89亩/7户。不得依据失实数据推进延包方案终稿；
2、请书面说明：核减二组43.1亩及本人户承包地的逐块批文、红线图以及补偿凭证；
3、请责令村委会公开延包核减的会议记录及原始凭证。

附件：延包草案节录、延包草案数据统计表、涉及征地批文汇总表、权证、判决书关键页。

联系人：蔡建忠
联系地址：螺阳镇蔡厝村397号",2026-06-03 11:35:05,泉州市,惠安县,"泉州市12345中心
泉州市12345中心",形式主义为基层减负,台账留痕迎检,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['土地征用', '数据造假', '基层负担']",该条目涉及村民关于二轮土地延包过程中数据造假和承包地被非法核减的投诉。投诉内容显示，村委会和镇政府在土地延包过程中存在数据造假和无依据的承包地核减行为，这些行为可能为了应付上级检查而增加了基层负担。,建议调取村委会和镇政府关于二轮土地延包的会议记录、原始凭证、延包草案数据统计表以及涉及征地批文汇总表等材料，以核实是否存在数据造假和无依据的承包地核减行为。,投诉内容显示，村委会和镇政府在土地延包过程中存在数据造假和无依据的承包地核减行为，这些行为可能为了应付上级检查而增加了基层负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 17:23:06.402182
FJ26060320036,举报福州市鼓楼区政府刘用全负责人信访数据造假、督办空转、堵截网上信访、失职渎职,"实名投诉：鼓楼区委书记刘用全纵容造假堵截信访通道
鼓楼区信访配合造假堵截，督办空转。恳请中纪委严查刘用全失管纵容造假，彻查堵截黑幕并严肃问责。

国信平台异常波及鼓楼区，暴露属地监管失控。
4月24日18:00至25日8:00公告维护。25日22:07我点开平台，仍显示24日旧公告，通道锁死。
26日8点后投递，至17:03仍显24日公告，服务未开。
更奇葩的是，维护未到18:00平台提前发布维护公告，公然造假。

4月25日晚至26日17:03，公告不撤、通道锁死、提前造假，行为恶劣、固定异常。
到今天26日17:03打开依然是周五公告，天大笑话，腐败公开叫板吗？

非技术故障，实为后台手动操作、内鬼上阵，蓄意阻断群众信访权利。
鼓楼区作为属地，刘用全身为第一责任人，对此恶性造假、通道堵截视而不见，监管严重失责，基层信访沦为摆设，损害政府公信力。

依据《信访工作条例》，严禁人为设障弄虚作假。刘用全履职不力，放任下属造假堵路，构成严重不作为、乱作为。

恳请介入，封存鼓楼区相关后台数据，彻查幕后黑手，追究刘用全监管失责、纵容腐败的领导责任！",2026-06-03 08:19:56,福州市,鼓楼区,"鼓楼区12345中心
鼓楼区12345中心",形式主义为基层减负,指尖形式主义,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['信访数据造假', '督办空转', '后台手动操作', '内鬼上阵', '信访通道堵截']",该条目涉及信访数据造假、督办空转、后台手动操作、信访通道堵截等问题，反映了基层信访工作被人为设障，增加了基层干部的负担，属于形式主义为基层增加负担。,建议调取国信平台的后台数据，查看相关操作记录；访谈信访局工作人员了解具体操作流程；查看相关会议记录和文件，了解是否存在人为设障的情况。,该条目涉及信访数据造假、后台手动操作等现象，反映了基层信访工作被人为设障，增加了基层干部的负担，属于形式主义为基层增加负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 17:43:14.711510
FZ26060320031,楼区软件园钱塘⼩学教学点因多部⻔⻓期推诿不作为，导致⺠⽣办学配套烂尾、出 现义务教育断档，请求区政府牵头统筹整改并给出明确解决⽅案,"1. 该教学点为政府官⽅设⽴的园区⼈才配套教育资源
2017 年经福州市教育局批复设⽴钱塘⼩学软件园教学点，明确为软件园产业⼈才专属
义务教育配套，服务园区招商引资、⼈才稳定。
2. 该办学点性质⾃始为 “临时过渡办学”，约定 2022 年到期搬迁
官⽅明确过渡期⾄ 2022 年，到期后整体搬迁⾄枇杷⼭凤⼭⼩学新建校区，以正规教
育⽤地承接办学。
3. 关键问题：多部⻔⻓期不作为，导致 “过渡点超期违规、新校区⽆限悬空”
• 软件园管委会：多年持续沿⽤⼯业⽤地办学，明知超期违规仍逐年默许延期，未
有效推动新校落地。
• 区⾃然资源与规划局：枇杷⼭新校地块征迁完成多年，但控规调整、⽴项落地、
开⼯建设⻓期停滞，⽆任何实质性建设进度。
• 区教育局：明知场地不合规仍多年持续招⽣，直⾄ 2026 年阳光办学督查来临，
直接⼀⼑切停⽌新⽣招⽣，但⽆替代⽅案、⽆过渡⽅案、⽆落地时间表。
4. 最终造成严重⺠⽣后果（义务教育真空）
• ⽼在读学⽣保留就读
• 2026 年起软件园新⽣全部⽆就近学位、被迫跨区分流
• 政府承诺的产业⼈才教育配套彻底失效
• 出现：临时点不能招、新校区不建设、中间完全断档的政府⺠⽣烂尾局⾯
本事件绝⾮教育局单⼀部⻔问题，是典型的：
管委会只管使⽤、规划局只管卡死、教育局只管关停、⽆任何单位兜底解决
四部⻔权责割裂、⻓期各⾃为政、⽆⼈统筹、拖延七年之久，最终让园区⼈才⼦⼥承
担教育断档后果。
属于典型的区级⺠⽣统筹缺位、跨部⻔履职不到位、⻓期拖延⺠⽣⼯程
1. 要求⿎楼区政府牵头成⽴专项统筹答复（此问题只有区级能解决，拒绝单⼀部⻔
接单敷衍）
请求 12345 平台标记重点督办、区级统筹、多部⻔联办，禁⽌单⼀部⻔简单退单、模
板回复、敷衍办结",2026-06-03 00:31:22,福州市,鼓楼区,福州市软件园管理委员会,形式主义为基层减负,层层加码/一刀切,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['层层加码', '一刀切']",该条目反映了多部门长期推诿不作为导致的民生办学配套烂尾问题，属于层层加码/一刀切的典型表现。为了应对上级检查/考核/指标，各部门未能有效协调和解决民生问题，增加了基层的负担。,建议调取多部门的会议记录、工作台账、相关文件等，以了解各部门在处理该问题时的具体情况和决策过程。,该条目反映了多部门长期推诿不作为导致的民生办学配套烂尾问题，属于层层加码/一刀切的典型表现。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 18:05:56.720187
SM26060220506,自5月8日起李家乡所有诉求均仅单次模板回复、无二次回访答复，三次不满意评价后违规强行半截结案，5月31日公益岗备案事项提请市县两级督查督办,"本人自2026年5月8日开始提交的全部诉求工单，李家乡全部采用统一处置模式：只出具一次模板化回复，全程没有二次答复、没有工作人员上门回访、没有沟通协调整改。只要我三次勾选不满意、事项未解决，系统评价入口直接关闭，工单被单方面强行办结，全部属于违规半截办结，违反12345群众诉求办理相关规定。
其中5月31日我提交工单，诉求仅备案古坑村村干部口头承诺，后续本村公益性岗位下达时优先安置二级残疾人，附带微信聊天记录作为凭证，本次仅申请备案留存，不存在投诉查处相关部门违规问题。
承办单位仅使用制式空话回复，通篇回避备案核心问题，既不核实村干部承诺内容，也不提供不予备案对应的政策文件及法条依据。我连续三次评定不满意、问题未解决，在无任何二次处置的前提下直接关停评价通道、草率结案。
按照12345办理规则，群众对处置结果不满意，工单必须退回重新办理并补充二次答复，该乡镇长期固化简易结案方式，多次损害群众合理诉求。
现正式提出两项诉求：
1、依法将村干部公益岗优先安置残疾人的承诺在政务系统备案存档；
2、如若政策规定无法办理备案，由李家乡出具加盖单位公章的正式纸质文书，标注对应政策文号与具体条款；本人拒收电话、口头、短信答复，只认可加盖公章的纸质书面答复。
倘若本次依旧模板敷衍、违规半截办结，我将持续多次提交诉求，全部如实填写不满意、未解决，并持续向市级平台申请升级督办问责。",2026-06-02 19:49:03,三明市,清流县,清流县李家乡人民政府,形式主义为基层减负,台账/留痕/数据造假,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['敷衍应付', '群众诉求办理']",该条目反映基层在处理群众诉求时存在模板化回复、不进行二次回访、不提供二次答复等现象，疑似为了应付上级检查而增加基层负担。,建议调取工单处理记录、工作人员工作日志、群众满意度调查记录等材料，以核实是否存在模板化回复、不进行二次回访等现象。,该条目反映基层在处理群众诉求时存在模板化回复、不进行二次回访等现象，疑似为了应付上级检查而增加基层负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 17:09:13.067690
FJ26060120205,福建省12345平台不到三月三换号，就是用“处理完毕”遮丑,"福建省12345平台不到三月三换号，就是用“处理完毕”遮丑

2026年3月14日22:33，再次收到1068423541212345。
不到三个月频繁换号，我问题没解决，你们就不断换号挡枪。
你们向来只用“处理完毕”三个字遮丑，却偷偷干着删地点、改内容、合并推诿的勾当。
向上一级机关说“已受理、已抄告、已合并”，实质是逃避责任、制造假流水。
就是不敢直面我没解决的事，更不敢删了内容再承认。
反而在后台不停换号、做假数据、隔离我。这种只盖章、不办事的做法，本身就是失职。别再装死，出来正面给个说法",2026-06-01 22:12:37,,,"福建省12345中心
福建省12345中心",形式主义为基层减负,指尖形式主义,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['12345平台', '频繁换号', '弄虚作假', '责任推诿']",该投诉反映福建省12345平台频繁换号，使用“处理完毕”等措辞遮丑，实质上是逃避责任、制造假流水，属于形式主义为基层增加负担的情况。,建议调取12345平台的后台数据，查看是否存在频繁换号、删除内容、合并推诿等行为；询问相关工作人员是否存在弄虚作假的情况。,投诉内容反映平台频繁换号、使用假数据等行为，属于形式主义为基层增加负担的情况。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 16:48:01.795659
XM26060123293,上级部门违规摊派形式化直播任务，加重高中一线班主任非教学负担，违反教师减负政策,"本人为福建省高中高一班主任，现就上级部门强制摊派福建省青少年智慧禁毒教育云课堂直播任务一事投诉。
上级部门直接下达硬性要求，强制全体班主任全程进入直播间、签到打卡、评论互动，并以教师参与情况考核留痕。该任务属于典型形式主义，并非面向学生开展教育，而是把部门宣传任务转嫁给一线教师，占用教师备课、班级管理时间。
 
该行为严重违反《中共中央办公厅 国务院办公厅关于减轻中小学教师负担进一步营造教育教学良好环境的若干意见》及教育部教师减负相关文件，违规摊派非教学任务，加重一线教师负担，干扰正常教学秩序。
 
现提出诉求：
 
1. 立即停止强制班主任参与本次直播、打卡留痕的违规任务，取消相关考核；
2. 核查上级部门违规摊派形式化任务问题，杜绝此类加重教师负担的行为；
3. 规范专题教育活动，明确以学生为教育主体，保障教师安心从教。
 
恳请相关部门依规核查处理，维护一线教师合法权益。",2026-06-01 20:05:08,厦门市,湖里区,厦门市教育局,形式主义为基层减负,指尖形式主义,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['指尖形式主义', '形式主义为基层增加负担']",该条目涉及上级部门强制摊派形式化直播任务，要求全体班主任全程进入直播间、签到打卡、评论互动，并以教师参与情况考核留痕。这种行为属于指尖形式主义，增加了教师的非教学负担，违反了教师减负政策。,建议调取上级部门关于直播任务的文件、教师的签到打卡记录、教师的考核留痕记录等材料，以核实是否存在形式主义行为。,投诉内容涉及上级部门强制摊派形式化直播任务，要求教师签到打卡、评论互动，并以教师参与情况考核留痕，属于指尖形式主义，增加了教师的非教学负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 16:56:00.619112
XM26060123288,上级部门违规摊派形式化直播任务，加重高中一线班主任非教学负担，违反教师减负政策,"本人为福建省高中高一班主任，现就上级部门强制摊派福建省青少年智慧禁毒教育云课堂直播任务一事投诉。
上级部门直接下达硬性要求，强制全体班主任全程进入直播间、签到打卡、评论互动，并以教师参与情况考核留痕。该任务属于典型形式主义，并非面向学生开展教育，而是把部门宣传任务转嫁给一线教师，占用教师备课、班级管理时间。
 
该行为严重违反《中共中央办公厅 国务院办公厅关于减轻中小学教师负担进一步营造教育教学良好环境的若干意见》及教育部教师减负相关文件，违规摊派非教学任务，加重一线教师负担，干扰正常教学秩序。
 
现提出诉求：
 
1. 立即停止强制班主任参与本次直播、打卡留痕的违规任务，取消相关考核；
2. 核查上级部门违规摊派形式化任务问题，杜绝此类加重教师负担的行为；
3. 规范专题教育活动，明确以学生为教育主体，保障教师安心从教。
 
恳请相关部门依规核查处理，维护一线教师合法权益！",2026-06-01 20:03:34,厦门市,湖里区,"厦门市12345中心
厦门市12345中心",形式主义为基层减负,指尖形式主义,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['教师减负', '直播任务', '打卡留痕', '非教学任务']",该条目描述了上级部门强制摊派形式化直播任务，要求班主任全程进入直播间打卡留痕，这明显是为了应付上级检查而增加了教师的非教学负担，违反了教师减负政策。,建议调取上级部门关于直播任务的文件、班主任的打卡记录、教师减负政策的相关文件，以及教师的反馈记录，以核实是否存在形式主义行为。,该条目明确指出直播任务是为了应付上级检查而增加教师负担，符合核心判断逻辑。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 16:56:13.475083
ZZ26060120952,投诉：南靖县住建局行政不作为：多次 12345 投诉水务公司失职，均转企业自审自答、闭环敷衍、答非所问，监管形同虚设,"本人因南靖县水务公司长期不履行欠费提醒义务、导致漏水损失持续扩大，多次通过 12345 投诉。但南靖县住建局作为供水行业法定主管部门，全程不作为、不监管、不调查、不介入：
1、企业自审自答、闭环结案：水务公司既当 “当事人” 又当 “裁判员”，用模板化、答非所问的回复敷衍了事，住建局直接采信企业单方说法并强行关闭工单，完全无视事实与证据。
2、反复投诉、反复推诿：本人多次投诉、多次被同样方式闭环，住建局拒绝履行行业监管、纠纷调处、责任认定的法定职责，属于典型的行政不作为、监管缺位、敷衍塞责、包庇企业。
依据《城市供水条例》《12345 政务服务便民热线运行管理办法》（国办函〔2025〕66 号），主管部门不得将监管职责推给企业、不得采信涉事企业单方回复结案、不得反复推诿。南靖县住建局行为已严重违规，实质是放弃监管、纵容企业、转嫁责任、漠视民生。
现恳请平台提级督办，并依法督促相关方承担损失、整改问题。",2026-06-01 16:59:03,漳州市,南靖县,南靖县住房和城乡建设局,形式主义为基层减负,层层加码/一刀切,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['层层加码', '一刀切']",该投诉主要涉及南靖县住建局在处理水务公司失职问题时的不作为，投诉内容显示住建局在处理问题时存在层层加码、一刀切的情况，即住建局作为主管部门，没有履行其监管职责，导致问题得不到有效解决。这反映了为了应付上级检查/考核/指标而增加一线无谓负担的问题。,建议调取住建局在处理水务公司失职问题时的相关文件、会议记录、工作日志等材料，以核实住建局是否在处理问题时存在层层加码、一刀切的情况。,投诉内容显示住建局在处理问题时存在层层加码、一刀切的情况，即住建局作为主管部门，没有履行其监管职责，导致问题得不到有效解决。这反映了为了应付上级检查/考核/指标而增加一线无谓负担的问题。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 16:41:35.131412
XM26060122475,关于投诉华侨大学暑期违规强制学生参加暑期社会实践活动的诉求信,"该学院于2026年5月15日发布通知，强制要求全体大一、大二、大三学生必须在暑期参加科技创新与数字经济活动。通知中明确指出“不参加则不予通过实习学分、延迟毕业”，属于典型的违规强迫行为。

根据教育部《职业学校学生实习管理规定》或教育部关于规范高校寒暑假社会实践的通知，严禁以任何形式强迫、变相强迫学生参加此类活动，应当遵循“知情、自愿”原则。该学院的行为严重侵害了学生的自主选择权与合法休息权。

核心诉求：
立刻叫停强制申报： 鉴于该活动材料上报截止日期为2026年6月5日，恳请教育主管部门在截止日期前紧急介入，责令该学院立刻停止“全员强制申报”的违规行为，撤回“不参加不予通过学分、延迟毕业”等不合理限制。
恢复自愿原则，提供替代方案： 明确该项暑期实践/小学期活动的自愿参加原则。对于因考研、考公、寒暑假实习、家庭原因等无法参加的学生，学校不得强制其参加，且必须提供常规的、符合教学大纲的校内学分替代方案，不得以此卡扣学生毕业。
保护学生隐私，严禁打击报复： 恳请受理部门在转办该投诉时，对投诉人的个人信息严格保密。责令学校及学院辅导员不得在班级群内、私下约谈中施压，严禁对反映问题的同学进行辅导员约谈、综合素质测评分扣除或任何形式的打击报复。

相关证明附件如下，包含学校发布的文件和辅导员发布信息的聊天记录",2026-06-01 16:46:41,厦门市,集美区,华侨大学厦门校区管理委员会综合办公室,形式主义为基层减负,评比创建证明借调,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['高等教育', '评比创建证明借调']",该条目反映的是高校在暑期期间强制学生参加科技创新与数字经济活动，且不参加则不予通过实习学分、延迟毕业。这属于典型的评比创建证明借调，为了应付上级检查而增加了学生的负担。,建议调取学校发布的文件、辅导员发布的信息聊天记录以及学生反映问题的证明附件。,该条目反映的是高校在暑期期间强制学生参加活动，且不参加则不予通过实习学分、延迟毕业，属于评比创建证明借调，为了应付上级检查而增加了学生的负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 16:30:55.909690
XM26060121518,中国移动园区,中国移动、咪咕作为国企领头羊企业，不为员工考虑，在没有任何通知的情况下，将员工分成三六九等，不让支撑方员工进入园区停车，同时投诉将市政道路划入原区，私自设立围栏。滨水路段在原区内的路全部被设围栏。  在停车问题上遇到如车位不够的情况下，不是考虑如何去解决问题，比如增加车位（园区内明明有可以增加车位的地方），却一刀切的不让员工停车，采取这种一刀切的方法，充分体现国企的霸道，高高在上。,2026-06-01 13:00:11,厦门市,集美区,中国移动通信集团福建有限公司厦门分公司,形式主义为基层减负,层层加码/一刀切,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['国企管理', '一刀切']",该投诉反映中国移动在管理上一刀切的做法，未通知员工的情况下将员工分成三六九等，不让支撑方员工进入园区停车，并私自设立围栏，这体现了为基层增加无谓负担的问题。,建议调取中国移动园区管理的相关文件、通知、员工反馈记录等材料，以及与相关管理人员的谈话记录，以核实是否存在一刀切的做法。,投诉内容反映中国移动在管理上一刀切的做法，未通知员工的情况下将员工分成三六九等，不让支撑方员工进入园区停车，并私自设立围栏，这体现了为基层增加无谓负担的问题。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 16:07:50.677156
SM26060120233,投诉相关部门低保核查敷衍办结，要求明确上门及书面答复具体时限,"本人多笔低保诉求工单被单方面标注办结，承办部门始终未上门实地核查，仅系统备注文字敷衍结案。依据闽民救〔2021〕128号文件，对方违规将子女抚养补助计入本人收入、强行捆绑父母合并核算低保，至今未出具加盖公章的正式书面答复。现申请督办整改。

诉求

1. 限期安排工作人员上门实地复核低保申请，实地核验家庭收入，并明确告知上门具体年月日；

2. 遵照闽民救〔2021〕128号政策重新核算，剔除子女抚养费，禁止与父母收入捆绑合并计算；

3. 明确写明送达加盖公章书面答复的具体时限，纸质文书当面送达本人，电话、短信、口头答复一律不予承认，杜绝拖延敷衍。",2026-06-01 11:48:49,三明市,清流县,"清流县12345中心
清流县12345中心",形式主义为基层减负,台账留痕迎检,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['台账留痕', '迎检']",该投诉反映低保核查过程中，承办部门仅通过系统备注文字敷衍结案，未进行实地核查，存在台账留痕但不重视实效的情况，属于形式主义为基层增加负担。,建议调取低保核查系统的相关记录，了解具体核查流程和结果；询问承办部门工作人员，了解实际核查情况。,投诉内容反映基层在低保核查过程中存在台账留痕但不重视实效的情况，属于形式主义为基层增加负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 16:09:58.398206
