appeal_id,title,content,publish_time,region_city,region_district,complained_unit,category,subcategory,root_cause,confidence,tags,qualitative_analysis,evidence_suggestion,llm_reason,llm_model,route,priority,matched_keywords,created_at
PT26061720357,学校领导不作为,"1.既然说不存在校级领导不用考勤的情况，那么请邓寅滢老师每天按时打卡，并且向教育局平台提供无删减无修改版打卡记录，否则凭什么让别人为你删除未打卡记录却还说标准一致？知道标准一致是什么意思吗？？这还不叫双标，还不叫滥用职权吗？请教育局严查，不要只听信一面之词。
2.如果说做一件什么事情合情合理，那么请出示考核文件哪一条哪一点讲明需要扣考核分。例如，之前班级日志需要填写，填写不完整需要扣考核分，这是哪一个文件里说明的？明明是领导想要以此威胁各位老师，却还要说是合情合理，简直可笑。差点忘记，霞林学校的考核方案可以随时随地为邓寅滢老师更改。
3.行政人员若师德师风正常，为何会在会议上直接说出霞林学校女老师相亲没市场、拿不出手这样的言论？为何会在全师会议上说出“既想当婊子又想立牌坊”这样的言论？这是一个领导、一个老师应该在学校、在老师面前说的话？
4.压榨老师，工作、材料越做越多，只是为了那些中层干部打名声、做样子（有没有大家自己心里都清楚），所谓的班主任集备、班主任沙龙到底对班主任提供了什么样的帮助？只是各位领导在为自己的功劳争来争去，某件事情如果做得好就可以在校长面前说这是自己的功劳。比起这些，如果那些行政领导干部能够看到班主任的辛苦帮助班主任解决一些生活、工作上的困难（比如不要利用自己的关系圈钱招一些垃圾学生来学校加大一线老师工作的难度），这比这些形式上的开会、看视频、所谓的学习来的更加实际。
5.压榨老师不仅仅体现在工作上，更是心理、身体上的伤害。体检卡已经不知道多少年没有，学校只说拨了款但是用于妈妈屋。那个妈妈屋为老师提供了什么帮助？相较之前没有任何改变，是否可以说这一部分的款项不知道去了哪里？如果真的装修了妈妈屋，装修了哪些东西？开放出来给老师使用了吗？
6.学生、家长固然越来越难沟通交流管教，但是学校难道不是应该为老师们提供一个良好的工作环境吗？如果学校、领导有对老师多一些关心、多一些福利，老师们工作也更有激情，可是现在连最基本的教师福利都不复存在，谈什么教书育人？每年说没钱给我们发福利，各种节日只有寒碜的、拿不出手的福利，每年扣那么多钱给工会，每年只给我们返蛋糕卡以及过年的油、瓜子等。甚至还要利用暑假时间来进行校本培训。不是说没钱吗？为何还有钱可以请那些专家来？另外连教师最基本的完整的暑假都不能保证？校本培训到底是在培训什么？对老师有什么帮助？大家根本就不想来。所谓的什么狗屁培训不如多放几天假来的实在！
7.最后，请你们回复积极一点，不要等到最后一天才回复。回复的过程中，请想想贵校某些领导的所作所为，诚实回复，不要回复一些冠冕堂皇的东西来偷换概念。AI如此发达，请领导如实回复，不要让AI都知道贵校的破事。老师们不是没有意见，只是提了任何建议都会被驳回，大家也想建言献策，但是学校根本不给大家机会，如果发现提了什么意见动了谁的蛋糕就会明里暗里的被针对，所以只能求助于这个匿名的平台。大家辛辛苦苦来到这个学校，却遭受这样的窝囊气，教师的心理健康、身体健康、正常权益到底谁来守护？",2026-06-17 10:30:56,莆田市,城厢区,城厢区教育局,精简会议,会议数量过多/层层召开/文山会海/年底扎堆/未批准直达基层,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['会议文件泛滥', '层层陪会', '工作负担增加']",该条目详细描述了学校领导通过要求老师打卡、考核等方式增加老师的工作负担，以满足上级检查和考核的要求。这属于为了应付上级检查/考核/指标而增加一线无谓负担的形式主义问题。,建议调取学校考核文件、考勤记录、会议记录等材料，了解具体考核标准和要求，以及相关领导的讲话和指示。,投诉内容详细描述了学校领导通过要求老师打卡、考核等方式增加老师的工作负担，以满足上级检查和考核的要求，符合核心判断逻辑。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 22:17:42.579891
XM26061623377,马巷派出所夜班工作人员得不到休息,请马巷派出所合理安排各类会议时间 夜班晚八点到早八点工作，本身就得不到良好睡眠，每每将会议安排在早上九点到十点左右是否考虑过夜班人员，本来就通宵未眠，还要坚持到九点十点参加时长未定的会议，还是领导觉得夜班的都是铁人不需要休息，或是非得猝死个人才能得到善待。请合理安排时间，或非必要准许夜班人员不用参加。,2026-06-16 21:23:35,厦门市,翔安区,厦门市公安局,精简会议,会议数量过多/层层召开/文山会海/年底扎堆/未批准直达基层,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['夜班休息', '会议安排']",该条目反映的是夜班工作人员因会议安排而得不到休息的问题，属于为了应付上级检查/考核/指标而增加一线无谓负担。,建议调取夜班工作人员的会议安排记录，了解会议的具体时间和频次，以及是否有未批准直达基层的情况。,该条目内容反映的是夜班工作人员因会议安排而得不到休息的问题，属于为了应付上级检查/考核/指标而增加一线无谓负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:39:34.183447
QZ26061621625,前期投诉护学岗强制排班问题整改不到位,"此前本人已通过12345平台，投诉洛江外国语学校以及家委会强制安排家长轮流值守护学岗的问题。目前整改并未落实到位。现在家委会的做法依旧不合理，在班级群告知，不愿意参加护学岗的家长主动说明。这样的方式，使得提出不想站岗的家长，会遭到班主任、家委会私下议论与区别对待，家长碍于人情压力只能被迫参与。
真正的自愿志愿服务，应当改为由愿意参与护学岗的家长主动自愿报名征集，而不是反向让不愿意站岗的家长主动报备。恳请区教育局督促学校纠正该征集方式，严格落实自愿原则，杜绝变相强制家长参与护学岗，规避给家长造成人情方面的压力。恳请12345平台转交洛江区教育局，督促学校调整征集方式，严格落实自愿原则，杜绝变相强制家长值守。",2026-06-16 18:57:58,泉州市,洛江区,"泉州市12345中心
泉州市12345中心",创建示范/达标,种类数量过多/未批准/运动式/作秀式/一阵风,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['校园安全', '评比创建/证明/借调']",该投诉涉及护学岗强制排班问题，家长被迫参与护学岗，存在变相强制现象，属于为了应付上级检查/考核/指标而增加一线无谓负担。,建议调取学校和家委会的相关会议记录、家长反馈记录、上级检查/考核/指标文件等，以核实是否存在变相强制家长参与护学岗的情况。,投诉内容涉及护学岗强制排班问题，存在变相强制家长参与的情况，属于为了应付上级检查/考核/指标而增加一线无谓负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:41:37.580464
XM26061622054,维护小区业主合法权益，政府部门不作为，慢作为！（距上一次回复已经2个月过去。）,"我们是保利中交云上小区合法业主。为落实小区业主自治权利，规范小区物业管理秩序，维护全体业主合法权益，我方严格按照《中华人民共和国民法典》《物业管理条例》等相关法律法规规定，依法向属地街道、社区提交了成立首届业主委员会的书面申请及相关业主联名材料，申请流程合规、资料齐全，完全符合成立业主大会、选举业主委员会的法定条件。
 
自提交申请以来，我方始终积极配合街道、社区的各项指导工作，耐心等待筹备推进。但属地街道、社区长期以各类不实、不合理借口拖延推诿，未依法启动业主委员会筹备相关工作，未履行基层政府指导、协助、监督业主成立自治组织的法定职责。
 
为推动工作落地，我方业主多次沟通未果后，正式通过12345政务服务便民热线投诉反馈该问题。后续街道、社区针对工单回复，明确表示已积极开展业委会筹备相关工作，承诺推进后续组建流程。但自该回复公示至今，已过去一月有余，街道、社区无任何实质性工作进展，未组建业主大会筹备组、未开展业主信息核验、未发布任何筹备公告、未组织任何相关工作会议，全程处于停滞搁置状态，属于典型的慢作为、不作为。
 
街道、社区的拖延行为，严重侵害了小区全体业主依法享有的自我管理、自我服务的合法自治权利，违背了国家推进基层社会治理、规范住宅小区物业管理的政策要求，同时也导致小区物业矛盾、管理乱象无法通过合法自治渠道妥善解决，极大影响了小区业主的正常居住生活，引发全体业主强烈不满。
 
依据《物业管理条例》相关规定，街道办事处、社区居委会负有指导、协助、监督辖区小区成立业主大会、选举业主委员会的法定职责，在收到业主合法合规的成立申请后，必须在法定时限内启动筹备工作，不得无故拖延、拒绝。为切实维护全体业主合法权益，纠正基层履职不作为问题，现特恳请上级主管单位介入督导，依法依规督促属地街道、社区切实履职尽责：
 
1. 立即核查我小区业委会筹备工作停滞问题，纠正街道、社区不作为、慢作为行为，对长期拖延履职的情况予以核查督办；
2. 责令街道、社区限时启动首届业主委员会筹备工作，依法依规组建筹备组、公示相关信息、有序推进业主大会召开、业委会选举等全部流程；
3. 全程督导后续各项筹备工作，公开工作进度、明确时间节点，杜绝再次出现拖延、推诿、搁置等问题，保障业主自治工作合法、合规、高效落地。
 
我方全体业主坚决拥护基层治理相关规定，全程配合各项合规工作，恳请上级主管单位高度重视此事，尽快介入督导、妥善解决问题，切实保障群众合法权益。",2026-06-16 15:33:25,厦门市,翔安区,厦门市翔安区人民政府凤翔街道办事处,权责不清/甩锅,清单外事项下放/签责任状转嫁/属地管理甩锅,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['业委会建设管理', '基层治理不作为']",该条目反映的是业主委员会筹备过程中街道、社区拖延推诿，未依法启动筹备工作，导致业主自治权利无法通过合法渠道解决，严重影响了小区业主的正常居住生活。这反映了基层治理过程中为了应付上级检查/考核/指标而增加一线无谓负担的问题。,建议调取街道、社区与业主委员会筹备相关的会议记录、工作台账、相关文件等，以核实街道、社区是否依法履行了指导、协助、监督的职责。,该条目反映了基层治理过程中为了应付上级检查/考核/指标而增加一线无谓负担的问题，符合形式主义为基层增加负担的判断逻辑。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:48:23.801221
PT26061620246,本人注意到：本事项在“办理部门为12345中心”的情况下，回复内容却完全来源于城厢公安分局，且未见12345平台对该回复进行任何独立审核或复核说明。  该处理方式实质上是将投诉事项直接交由被投诉单位自,"本人注意到：本事项在“办理部门为12345中心”的情况下，回复内容却完全来源于城厢公安分局，且未见12345平台对该回复进行任何独立审核或复核说明。

该处理方式实质上是将投诉事项直接交由被投诉单位自行认定并通过平台发布，导致“平台转办=原单位自我结论”的结果，已明显偏离12345平台应有的监督与协调职责。

同时，多次不同事项均出现内容高度一致的模板化回复，进一步说明平台未履行实质审查义务。

本人认为：  
该类处理方式已构成程序性不当，属于形式化履职，不能视为有效答复。

现要求：  
1. 明确说明12345平台在本事项中的审核过程；  
2. 提供是否进行独立复核的依据；  
3. 如未复核，请说明理由并移交上级督查机构处理。",2026-06-16 09:24:30,莆田市,城厢区,"城厢区12345中心
城厢区12345中心",数据造假,虚假整改/迎检突击/边改边犯/不惩反奖,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['台账留痕', '迎检', '形式主义']",该条目描述的是12345平台在处理投诉时，回复内容完全来源于被投诉单位，且未进行独立审核或复核，导致平台转办等于原单位自我结论。这表明平台在处理投诉时存在形式主义，为了应付上级检查而增加了基层的负担。,建议调取12345平台的审核流程记录，以及被投诉单位的回复内容，以验证是否存在形式主义行为。,该条目描述了平台在处理投诉时存在形式主义，为了应付上级检查而增加了基层的负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:58:18.486449
FJ26061620019,举报福州市鼓楼区政府刘用全负责人信访数据造假、督办空转、堵截网上信访、失职渎职,"事件地点：数据造假罪加一等！福建省福州市鼓楼区政府（鼓楼区政府请收敛）知法犯法长期对我投诉件删除修改？


实名投诉：鼓楼区委书记刘用全纵容造假堵截信访通道
鼓楼区信访配合造假堵截，督办空转。恳请中纪委严查刘用全失管纵容造假，彻查堵截黑幕并严肃问责。

国信平台异常波及鼓楼区，暴露属地监管失控。
4月24日18:00至25日8:00公告维护。25日22:07我点开平台，仍显示24日旧公告，通道锁死。
26日8点后投递，至17:03仍显24日公告，服务未开。
更奇葩的是，维护未到18:00平台提前发布维护公告，公然造假。

4月25日晚至26日17:03，公告不撤、通道锁死、提前造假，行为恶劣、固定异常。
到今天26日17:03打开依然是周五公告，天大笑话，腐败公开叫板吗？

非技术故障，实为后台手动操作、内鬼上阵，蓄意阻断群众信访权利。
鼓楼区作为属地，刘用全身为第一责任人，对此恶性造假、通道堵截视而不见，监管严重失责，基层信访沦为摆设，损害政府公信力。

依据《信访工作条例》，严禁人为设障弄虚作假。刘用全履职不力，放任下属造假堵路，构成严重不作为、乱作为。

恳请介入，封存鼓楼区相关后台数据，彻查幕后黑手，追究刘用全监管失责、纵容腐败的领导责任！",2026-06-16 07:39:28,福州市,鼓楼区,"鼓楼区12345中心
鼓楼区12345中心",创建示范/达标,种类数量过多/未批准/运动式/作秀式/一阵风,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['公共娱乐管理', '信访数据造假', '督办空转', '失职渎职']",该条目反映的是鼓楼区政府在处理信访数据时存在造假、督办空转、堵截网上信访等问题，属于评比创建/证明/借调类形式主义，核心根因是为了应付上级检查/考核/指标而增加一线无谓负担。,建议调取鼓楼区政府的信访数据管理平台记录，以及与信访工作人员的谈话记录，以核实是否存在数据造假、督办空转、堵截网上信访等问题。,该条目反映了鼓楼区政府在处理信访数据时存在形式主义问题，核心根因是为了应付上级检查/考核/指标而增加一线无谓负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:51:29.192886
FJ26061520256,【升级举报】福州12345恶意拦截诉求、做假数据，涉嫌行政违法，请求上级监管介入核查,"问题分类：长期弄虚作假及删除事件地点严重腐败！


苏增添的下场忘了？拆迁推诿、过渡费拖欠，就是重蹈覆辙！

打卡游福州市12345市长热线平台风景，推诿观光带逛腻了，回复太经典“诉求不清”你们好自为之见好就收！


福州12345平台存在恶意拦截诉求、篡改信访数据、人为制造验证码故障等系列违规行为，已涉嫌行政违法，现请求上级监管部门直接介入，彻查幕后责任人员！
系列违规行为已触及法律底线，绝非“工作失误”可掩盖，若上级监管部门不及时介入，本人将同步所有证据至检察机关，追究相关人员法律责任！福建省福州市12345市长热线平台！",2026-06-15 22:04:34,福州市,,"福州市12345中心
福州市12345中心",数据造假,虚假整改/迎检突击/边改边犯/不惩反奖,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['恶意拦截诉求', '篡改信访数据', '人为制造验证码故障']",该条目反映福州12345平台存在恶意拦截诉求、篡改信访数据、人为制造验证码故障等违规行为，涉嫌行政违法。这些行为可能为了应付上级检查而增加了基层工作人员的负担。,建议调取12345平台的后台数据，查看是否存在恶意拦截诉求、篡改信访数据、人为制造验证码故障等违规行为的记录；同时，可以找相关工作人员谈话，了解是否存在为了应付上级检查而增加负担的情况。,投诉内容涉及恶意拦截诉求、篡改信访数据、人为制造验证码故障等违规行为，这些行为可能为了应付上级检查而增加了基层工作人员的负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:13:26.069537
FZ26061523495,对原诉求件再次反映,原诉求件编号FZ26060121673，答复收悉，不满意，再次反映，经查看部门上传的一张附件照片，就拆除一辆非机动车的遮阳伞，做样子，形式主义，敷衍了事，旁边的遮阳伞全部没有拆除下来。故再次反映，希望部门担当作为，敢为争先，实干争效，用心用情做好群众诉求，切实提升群众出行安全感，全面拆除辖区内所有遮阳伞，将所有遮阳伞拆除下来的图片公示到12345平台。,2026-06-15 19:45:33,福州市,连江县,"连江县12345中心
连江县12345中心",指尖形式主义,强制打卡/积分排名/在线时长/上传照片视频轨迹,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['交通管理措施', '形式主义', '敷衍了事']",该条目反映的是部门在拆除非机动车遮阳伞时存在形式主义，敷衍了事的情况。这表明为了应付上级检查/考核/指标而增加了基层一线的无谓负担。,建议调取部门关于拆除非机动车遮阳伞的台账记录、照片、视频等材料，以及与相关工作人员的谈话记录，以核实是否存在形式主义行为。,核心判断依据：存在为了应付上级检查/考核/指标而增加一线无谓负担的核心判断逻辑。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:14:50.222241
LY26061520608,强烈反对强制摊派家长校门口护学执勤，转嫁法定职责存在重大安全隐患,"尊敬的教育局领导、校领导：
 针对学校强制安排全体家长轮流到校门口交通执勤一事正式投诉，该安排将本属于学校、交通管理部门的法定职责转嫁至普通家长身上，既不合理、不合规，更存在极大人身安全风险，湖南张家界家长护学岗猝死的悲剧已经为所有学校敲响警钟。
 
一、校门口交通疏导、学生安全管控本不是家长的责任
根据校园安全相关管理规范，上下学高峰校门口交通秩序维护、学生安全守护，主体责任为学校，交通疏导执法、车流管控属于交警部门法定工作职责。学校有教职工、安保人员，完全可以统筹校内教职工分时段值守；交管部门也有常态化护学勤务机制，本应由校方与交警协同落实安保疏导工作。
如今学校一刀切强制家长排班执勤，实质是转嫁校方管理责任、节省人力成本，家长有本职工作、家庭照料压力，既无执法资质，也无义务无偿承担校园交通安保工作。很多家长需要请假离岗执勤，直接影响工作收入，家中老人、病患、双职工家庭更是不堪重负。
二、张家界护学岗家长身亡案例充分暴露该模式致命安全隐患，2025年12月29日，张家界永定区天门小学一名45岁家长在校门口护学岗执勤时突发晕倒，现场紧急施救后送医院抢救无效离世，家中尚有两名未成年子女 。该事件经官方通报证实，事发后引发全国舆论热议，核心争议就是：强制摊派家长站岗，把无保障的安全压力全部压给普通家长。
1.家长并非专业安保人员，不少人存在高血压、心脑血管等基础疾病，长时间户外站立、车流嘈杂、精神紧绷，极易诱发突发疾病，一旦出现意外，学校很难完善兜底保障；
2. 校门口车流密集，机动车、非机动车往来频繁，家长无防护装备、无交通处置培训，执勤过程中存在被车辆碰撞、人身受伤风险；
3. 即便校方标注“自愿执勤”，现实中多为班级轮值摊派，不参与执勤就会被老师、家委会私下施压，所谓自愿形同强制，一旦发生伤亡事故，普通家庭将承受无法挽回的悲剧，如同张家界遇难家长家庭，失去家中主要劳动力，生活陷入绝境。
三、相关诉求
1. 立即取消全体家长强制轮值护学执勤制度，不再将校园交通疏导工作摊派给家长；
2. 校方落实主体责任，统筹安排本校教师、专职安保人员负责校门口值守，主动对接辖区交警，常态化开展官方护学勤务；
恳请主管部门介入核查整改，切实保障广大家长人身安全与正常工作生活权益。
希望教育局尽快解决",2026-06-15 18:36:49,龙岩市,新罗区,"龙岩市教育局
龙岩市新罗区教育局",盲目决策/形象工程,不顾实际上项目/盲目举债/挖山造田/有轨电车/农旅烂尾/违规占地,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,['强制摊派家长校门口护学执勤'],该投诉反映学校强制安排全体家长轮流到校门口交通执勤，转嫁法定职责，存在重大安全隐患。这属于过度管控，为了应付上级检查而增加一线无谓负担。,建议调取学校相关文件、会议记录、家长反映情况记录等，以核实是否存在强制摊派家长校门口护学执勤的情况。,投诉内容反映学校强制安排家长校门口执勤，转嫁法定职责，存在过度管控，为了应付上级检查而增加一线无谓负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:15:43.912908
XM26061522683,厦门翔安区市场监督管理局将企业营业执照产权登记证明工作下派到街道及社区,厦门翔安区市场监督管理局要求企业在申请营业执照时需提供街道及社区开具的房产产权归属证明。因街道及社区无房屋产权查询权限，业主房屋买卖产权变更及产权是否存在纠纷等情况非街道及社区所能查询获取。此项工作不合理且增加基层工作负担。如翔安区市场监督管理局认为该证明工作需由街道及社区承担，请下发工作函件或提供依据。,2026-06-15 17:52:00,厦门市,翔安区,厦门市市场监督管理局,权责不清/甩锅,清单外事项下放/签责任状转嫁/属地管理甩锅,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['层层加码', '一刀切']",该条目反映市场监督管理局将企业营业执照产权登记证明工作下派到街道及社区，增加了基层工作负担。这属于层层加码/一刀切，因为街道及社区不具备查询房屋产权权限，但被要求承担此项工作。,建议调取市场监督管理局下发的通知文件，了解其具体要求和依据；询问街道及社区工作人员，了解实际工作负担情况。,该条目反映了上级部门将原本不属于基层职责的工作下派给基层，增加了基层工作负担，符合层层加码/一刀切的定义。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:16:54.945191
FZ26061523092,漠视群众权益,"福建省文旅厅：
      你厅多次在处理文化部门的纠纷时，偏听偏信从未多方核实，致使群众权益屡次遭到漠视。近期，在处理你厅官网（178042195142154700）的答复是典型的驴唇不对马嘴、答非所问，最荒唐之处就在于：用“报名时间紧张”来回应“定好闹钟准点提交、系统瞬间崩溃”的投诉，核心主题全程跑偏，完全回避群众诉求本质。

其一，核心逻辑完全偷换，主题被刻意歪曲。群众投诉的核心非常明确：我提前定好闹钟、准点守候、第一时间提交，遭遇的是系统直接崩溃、根本无法操作提交的技术故障—— 这个问题的本质是平台技术失效，和“报名时间充裕不充裕、报名人数多不多”没有任何因果关系。你厅受该馆误导全程回避系统故障这个核心，等于完全没读懂群众诉求，属于典型的不动脑子、照搬模板的敷衍答复。
其二，同类问题屡教不改，异常情况绝非偶然。此类报名系统准点崩溃的问题已非首次发生，群众反映问题后就屡屡遭其报复。你厅历次答复均采用同一套话术回避核心矛盾，从不核查后台日志、从不落实技术整改，属于典型的屡教不改、惯性懒政。且本次异常仅出现在本人提交环节，同时段其他报名者可正常操作，你厅未做任何技术核查就直接甩锅“人数过多”，完全不符合客观事实。

现责令你厅于 3 个工作日内重新办理并书面反馈：
1.直面系统崩溃的核心问题，调取后台操作日志核查故障原因，作出正式说明；
2.彻底整改照搬万能模板、答非所问的工作作风，建立系统异常实质核查机制；
3.本人将视其态度而定，是否进一步反馈同类历史问题的整改落实情况。

      若仍回避矛盾、敷衍塞责，本人将依法向福建省人民政府及文化和旅游部反映。还望12345中心及有关部门尽量在24小时内理清来龙去脉后严加督办，全力保障群众合法权益与个人信息安全，积极作为推动问题妥善解决以争取群众满意好评，切勿包庇护短、疏于审核或变相打击报复、出言不逊，以免一并向上依法反映及差评（无事不扰，如需致电，请于上午11-12点或下午5-6点联系，如遇忙音请务必稍后再拨。谢谢！）",2026-06-15 17:48:30,福州市,鼓楼区,福建省文化和旅游厅,指尖形式主义,强制打卡/积分排名/在线时长/上传照片视频轨迹,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['平台技术故障', '敷衍答复', '模板化回复']",该条目涉及平台技术故障的投诉，工作人员采用模板化回复，未深入调查问题本质，属于形式主义为基层增加负担的表现。,建议调取后台操作日志核查故障原因，了解工作人员是否按照模板化回复，是否存在敷衍塞责的情况。,投诉内容涉及平台技术故障的处理，工作人员采用模板化回复，未深入调查问题本质，属于形式主义为基层增加负担的表现。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:16:58.711569
FJ26061520045,[国办转办件]关于福州市医疗保障基金中心长乐管理部推诿办事、领导脱岗、敷衍12345,"""【本次诉求人为： 黄华龙      ，电话：13788875363   】
（本条来自国办www.gov.cn留言办理系统转地方办理，经福建省指定联系员转办，请相关部门及时核实办理并反馈，最终结果也将转回国办www.gov.cn留言办理系统中。)""
标题：关于福州市医疗保障基金中心长乐管理部推诿办事、领导脱岗、敷衍12345
正文：
本人于2026年5月25日致电福州市医保基金中心长乐管理部28925055咨询医保暂停业务。13:30后多次拨打均长时间占线，14:10接通后工作人员称""必须现场补缴9-11月费用才能办暂停""，强行要求本人跑现场。而该业务国家医保服务平台明确支持线上办理，后在本人坚持投诉下，同一单位又告知""可线上即时办结""——先故意误导群众跑腿，后迫于投诉改口，明显违背""高效办成一件事""""一次办结""要求。 更恶劣的是：当本人提出对服务过程录音并告知将投诉时，接线人员以""等领导来处理""推诿，未说明领导在岗时间及回复时限即直接挂断电话。经12345督办后贵单位答复：电话占线系""咨询量大""，拒绝核查公开数据；错误指引仅""解释不全面""，对涉事人员仅""批评教育""，并以""劳务派遣""为由拒绝公示处理结果；挂断电话归为""未做好解释""。 本人严正指出：贵单位自认领导当时不在岗却无人告知群众何时可联络，属典型脱岗失管；以""劳务派遣""逃避政务公开与问责，属管理责任甩锅；12345二次答复全程避重就轻、无量化整改承诺，属形式主义敷衍。 诉求： 1. 福州市医保局/效能办介入调查长乐管理部服务不规范、领导不在岗未公示、用工管理混乱问题； 2. 责令对涉事经办人员及管理人员依纪依规问责（不止批评教育），书面反馈处理结果； 3. 责成贵单位整改热线占线问题、公示业务线上办理清单、落实首问负责制，并将整改措施书面答复本人。",2026-06-15 09:42:42,福州市,长乐区,福州市长乐医疗保障局,创建示范/达标,种类数量过多/未批准/运动式/作秀式/一阵风,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['评比创建', '证明', '借调']",该条目反映的是福州市医疗保障基金中心长乐管理部在处理医保暂停业务时，存在推诿办事、领导脱岗、敷衍应对等问题，属于为了应付上级检查/考核/指标而增加一线无谓负担的形式主义问题。,建议调取该单位的内部管理记录、领导工作安排记录、相关业务办理流程记录等，以核实是否存在推诿办事、领导脱岗等问题。,该条目反映了为了应付上级检查/考核/指标而增加一线无谓负担的形式主义问题。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:18:42.866113
FZ26061421652,关于投诉车辆违停福州市公安局交通警察支队弄虚作假形式主义问题,诉求编号：（FZ26060120950），答复收悉。对部门答复不满意，问题没有解决完全是弄虚作假做形式，继续投诉。,2026-06-14 18:23:42,福州市,晋安区,"福州市公安局交通警察支队
福州市公安局晋安分局",指尖形式主义,强制打卡/积分排名/在线时长/上传照片视频轨迹,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['机动车停放管理', '形式主义为基层增加负担']",该投诉反映福州市公安局交通警察支队存在弄虚作假、形式主义问题，可能为了应付上级检查而增加了基层工作人员的负担。,建议调取福州市公安局交通警察支队的内部文件、考核记录、相关会议记录等，以核实是否存在弄虚作假、形式主义现象。,投诉内容涉及形式主义为基层增加负担，且存在弄虚作假、形式主义问题，符合核心判断逻辑。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:03:55.120505
PT26061420272,投诉涵江区住建局敷衍履职，未核查保利堂悦车位违规问题,"本人王金星，保利堂悦A区业主，此前提交工单投诉开发商2026年5月24日未公示车位价格，私下收取业主定金提前锁定车位，5月29日才公示售价公开售卖，存在未明码标价、不公平销售的违规情况。
涵江区住建局给出的办理答复敷衍了事，未依法履行监管职责：
1、刻意回避我投诉的核心事实，我举报的是今年5月提前私下锁车位的行为，部门只拿多年前车位开盘情况回复，完全不核查5月份预收定金、锁车位的台账与公示记录；
2、未实地核查取证，仅单方面采信开发商的说辞，没有调取车位收款记录、锁定登记表、价格公示存档；
3、无视我的合理诉求，我明确想要选购A区407号车位，答复全程未说明该车位是否可售、有无被提前内定，没有给出任何处理方案；
4、倒置举证责任，核查开发商销售行为是主管部门的义务，却要求业主自行提供违规证据。
 
此前线上评价操作失误，误勾选满意、问题已解决，实际上我完全不认可本次答复，投诉问题没有得到处理。
现诉求：
1、调取保利堂悦A区2026年5月全部车位定金收款、锁位登记台账；
2、书面告知A区407号车位当前状态，明确能否正常选购；
3、核查5月24日提前私收定金锁车位行为是否违规，出具书面核查结果反馈给我；
4、针对本次工单敷衍处置的情况予以说明整改。",2026-06-14 12:04:33,莆田市,涵江区,"涵江区12345中心
涵江区12345中心",数据造假,虚假整改/迎检突击/边改边犯/不惩反奖,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['房产过户', '台账留痕迎检']",该条目涉及住建局在处理业主投诉时，未核查车位违规问题的台账与公示记录，仅单方面采信开发商的说辞，未实地核查取证，导致业主的合理诉求未得到处理。这反映了为了应付上级检查而增加基层负担的问题。,建议调取保利堂悦A区2026年5月全部车位定金收款、锁位登记台账，以及车位价格公示存档记录，以核实开发商是否存在提前私收定金锁车位的行为。,投诉内容涉及基层部门在处理投诉时未核查相关台账，增加了基层负担，符合为了应付上级检查而增加一线无谓负担的判断标准。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 21:09:52.876391
