appeal_id,title,content,publish_time,region_city,region_district,complained_unit,category,subcategory,root_cause,confidence,tags,qualitative_analysis,evidence_suggestion,llm_reason,llm_model,route,priority,matched_keywords,created_at
FJ26060420171,欺骗中央第一生态环境保护督察组，中央第四巡视组，违反了政府文件规定精神，违背诺言,关于莆田市秀屿区东峤镇镇政府有关部门工作人员、包村干部、包组干部、许厝村原村支书敷衍应付中央第一生态环境保护督察组、中央第四巡视组、违反了政府文件规定精神、违背诺言。1、福建省莆田市秀屿区东峤镇镇政府原党委书记肖耀华。2、包村干部：詹少鹏。3、许厝村代支书：伟宁（能）。4、包村干部：黄腾。5、许厝村原村支书：许志煌。事实与理由：1、这件事情的起源是以上那些人对编号：东政（2022）0322006号、东政信复（2023）60号政府文件久拖不决，明显违反了政府文件规定精神和村民群众关系基本准则，敷衍应付中央第一生态环境保护督察组2023年11月23日0591-87851369、中央第四巡视组2025年7月20日0591-88332011宗旨原则，避免局势恶化的根本，在于镇、村停止敷衍应付、违反、违背诺言、充当保护伞，同时尽快解决国家生态环境保护和历史遗留2亩左右集体公共水塘恢复原状和60多亩耕地正常用水灌溉，也应该得到充分尊重，诉求人和村民群众不认同村霸占用填埋公共集体水塘和破坏国家生态环境保护以及60多亩耕地4年左右无水灌溉，肖耀华、詹少鹏、伟宁（能）、黄腾、许志煌停止敷衍应付、编造谎言、滥用职权、久拖不决、违背诺言、形式主义、欺上瞒下，遗责一切无差别攻击无辜诉求人和村民群众目标的行为，国家生态保护和历史遗留公共集体水塘以及耕地用水灌溉不应受扰。2、是东峤镇镇政府有关部门工作人员与许志煌共同敷衍应付中央第一生态环境保护督察组、中央第四巡视组、违反了政府文件规定精神、滥用职权、欺下瞒上，违背诺言，编造谎言、引发诉求人精力疲备和时间浪费以及各种费用损失，也是东峤镇镇政府有关部门工作人员与许志煌置自身信誉于不顾，与诉求人多次在秀屿区信访局、东峤镇信访局、许厝村村委会约谈进程中悍然对水塘问题依次违背诺言、久拖不决、形式主义、官僚主义，导致诉求人努力付诸东流，东峤镇镇政府有关部门工作人员与许志煌所作所为，违反党的纪律以及中央政策规定宗旨和原则，诉求人和村民群众予以强烈谴责。3、东峤镇镇政府有关部门工作人员与许志煌承担着维护村民群众关系和谐发展与社会稳定的首要职责，应该秉持客观公正和公平的立场，势必引发局势进一步升级造成严重后果，东峤镇镇政府必须慎重行事，为推动局势降温，尽快清理恢复原状保护国家生态和耕地正常用水灌溉发挥积极作用。4、请求上级有关部门督促当地有关部门尽快解决，为此，诉求人特向你们实名反映上述实情，请求你们彻查此案，诉求人必须如实配合你们的调查。,2026-06-04 16:25:05,莆田市,秀屿区,"秀屿区12345中心
秀屿区12345中心",形式主义为基层减负,评比创建证明借调,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['基层减负', '形式主义', '生态环境保护', '信访问题']",该条目反映的是基层干部在应对上级检查时敷衍应付，违反政府文件规定精神，违背诺言，属于形式主义为基层增加负担。关键现象是是基层干部在应对上级检查时敷衍应付，关键因果链条是上级检查/考核/指标的压力导致基层干部增加无谓负担。,建议调取相关政府文件、信访记录、上级检查记录等材料，找相关基层干部谈话，了解其在应对上级检查时的具体情况。,该条目反映的是基层干部在应对上级检查时敷衍应付，属于形式主义为基层增加负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 18:06:41.072770
ND26060420409,投诉教学问题,某女士来电反映，她是福鼎市某初中教师（群众拒绝提供具体信息）。每年福鼎市全市中学均要求教师使用钉钉软件观看禁毒视频。她认为该任务与教学无关、效果有限，且增加一线教师的教学负担。现要求取消该任务，烦请相关部门核实处理。（群众拒绝部门电话联系）,2026-06-04 15:34:38,宁德市,福鼎市,福鼎市教育局,形式主义为基层减负,指尖形式主义,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['投诉教学问题', '健康教育服务']",该条目反映教师被要求使用钉钉软件观看禁毒视频，认为该任务与教学无关、效果有限，且增加一线教师的教学负担。这符合为了应付上级检查/考核/指标而增加一线无谓负担的定义。,建议调取福鼎市教育局关于要求教师使用钉钉软件观看禁毒视频的相关文件、会议记录、通知等材料，以及钉钉软件的使用记录，以核实是否存在为应付上级检查而增加教师负担的情况。,该条目内容涉及教师被要求使用钉钉软件观看禁毒视频，增加了教学负担，符合指尖形式主义的定义。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 18:11:08.099866
PT26060420356,本人注意到：本事项在“办理部门为12345中心”的情况下，回复内容却完全来源于城厢公安分局，且未见12345平台对该回复进行任何独立审核或复核说明。  该处理方式实质上是将投诉事项直接交由被投诉单位自,"本人注意到：本事项在“办理部门为12345中心”的情况下，回复内容却完全来源于城厢公安分局，且未见12345平台对该回复进行任何独立审核或复核说明。

该处理方式实质上是将投诉事项直接交由被投诉单位自行认定并通过平台发布，导致“平台转办=原单位自我结论”的结果，已明显偏离12345平台应有的监督与协调职责。

同时，多次不同事项均出现内容高度一致的模板化回复，进一步说明平台未履行实质审查义务。

本人认为：  
该类处理方式已构成程序性不当，属于形式化履职，不能视为有效答复。

现要求：  
1. 明确说明12345平台在本事项中的审核过程；  
2. 提供是否进行独立复核的依据；  
3. 如未复核，请说明理由并移交上级督查机构处理。",2026-06-04 10:14:00,莆田市,城厢区,"城厢区12345中心
城厢区12345中心",形式主义为基层减负,平台转办=原单位自我结论,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['机关事务工作', '平台转办', '形式化履职']",该条目反映的是12345平台在处理投诉时，将事项直接交由被投诉单位自行认定并通过平台发布，导致平台未能履行监督与协调职责，形成形式化履职。这属于为了应付上级检查/考核/指标而增加一线无谓负担。,建议调取12345平台的审核记录、回复内容的原始记录，以及相关领导的谈话记录，以核实平台是否履行了独立审核和复核义务。,该条目反映了平台转办导致原单位自我结论的情况，属于为了应付上级检查/考核/指标而增加一线无谓负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 18:29:42.353796
XM26060420726,业委会成立受阻,"投诉事由：承办单位仅口头答复在推进、无节点、无方案、无落地结果，敷衍办结、履职拖沓
原述求编号：XM26051920712
1. 前期投诉后，镇政府仅笼统回复事项在推进，未书面列明推进时间表、责任人、分步处置节点、阶段性落地凭证，长期无任何实质处置动作，属于以“正在推进”敷衍搪塞、虚假答复 。
2. 依据《福建省12345便民服务平台监督管理办法》，投诉类事项法定办结时限10个工作日，超期无实效答复违规；复杂延期必须书面报备平台并告知诉求人，本事项从未出具延期说明 。依据《福建省机关效能建设工作条例》，消极应付、拖延履职应当效能问责 。
3、根据我们的申请日期，和多次打电话通话记录，镇府那边的回复，包含投诉12345的反馈意见。该问题存在履职不到位、违规嫌疑，申请移交纪检监察部门介入督办、依规查处。
4. 本次明确三项硬性诉求：
① 3个工作日内书面公示：项目经办人、分管领导姓名+完整处置时间表（几月几日完成哪一步）；
② 限期X日内落地对应事项，分阶段在平台上传工作佐证材料（会议记录、现场工作记录等）；
③ 对前期只空喊推进、不作为问题由区效能办介入核查并书面反馈问责核查结果；
5. 如继续模糊回复“在推进”无实质内容，本人同步向区纪委、区住建局、区效能办另行书面投诉不作为。",2026-06-04 10:05:22,厦门市,同安区,"厦门市同安区洪塘镇人民政府
厦门市12345中心
厦门市12345中心
厦门市同安区洪塘镇人民政府",形式主义为基层减负,评比创建/证明/借调,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['业委会建设管理', '履职不到位', '虚假答复']",该条目反映的是业委会成立受阻的问题，镇政府仅口头答复且未书面列明推进时间表、责任人、分步处置节点等，存在敷衍办结、履职拖沓的情况。这可能是因为为了应付上级检查或考核而增加了基层的无谓负担。,建议调取镇政府的会议记录、工作台账、相关文件等，以核实镇政府是否在敷衍办结、履职拖沓。同时，可以找相关工作人员谈话，了解具体原因。,该条目反映了为了应付上级检查/考核/指标而增加基层无谓负担的情况，属于评比创建/证明/借调类型。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 18:29:57.515033
SM26060420058,雪南中学34度的天不肯开空调，只有办公室能开和自习室学习好的学生能开。高三年段还有三天高考，不肯给学生开空调，已经有同学热得回家请假了。,"莫让“何不食肉糜”重演
 
古有晋惠帝一句“何不食肉糜”，沦为千古笑谈。君王身居深宫，不知百姓饥寒，脱离人间烟火，才会说出这般荒诞之言。而如今水南中学酷暑高温却执意不开空调的事件，恰似现代版的“何不食肉糜”，引人深思，发人警醒。
水南中学，盛夏烈日炙烤，学生身处密闭空间，闷热难耐、汗流浃背，急需空调降温解暑。可相关人员却固守刻板规定，无视学生真实体感与实际困境，坚持不开空调。在他们眼中，学生不为人，却忽略了暴晒、密闭环境带来的闷热酷暑，脱离了真实的民生场景。
 
这种脱离实际的决策，正是官僚主义、形式主义的缩影。制定规则、落实管理的初衷，本是为游客提供舒适便捷的游玩体验，服务大众、便利群众。但僵化执行规定，死守固有经验，不结合实际情况变通，让冰冷的规则困住温暖的服务，让刻板的教条忽视群众的疾苦，最终背离了服务的初心。
 
时代不断进步，“何不食肉糜”的闹剧本应彻底绝迹，可脱离实际、主观臆断的思维，依然偶尔出现。无论是公共服务还是日常管理，最忌讳闭门造车、固守旧念。所有规章制度、管理决策的根基，永远是现实情况与百姓需求。不深入体察民情、不贴合实际生活的决策，再看似合理，最终也只会脱离群众、惹人诟病。
 
以人为本，方得始终。真正的管理智慧，从来不是死板教条的坚守，而是灵活变通的温度。愿我们都能摒弃脱离现实的傲慢，走出固有认知的局限，俯身体察人间冷暖，拒绝“何不食肉糜”式的荒诞，用贴合实际的举措、温暖人心的服务，守护烟火人间，善待每一份民生需求。

校长开不了就下岗好吗？别当了",2026-06-04 08:55:22,三明市,将乐县,将乐县教育局,形式主义为基层减负,过度管控/盲目决策,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['过度管控', '盲目决策']",该条目反映了学校在酷暑高温下坚持不开空调的情况，这可能与上级检查或考核有关，导致学校忽视了学生的真实需求，增加了基层负担。,建议调取学校相关规章制度、上级检查或考核文件、学生反馈记录等材料，以核实是否存在为了应付上级检查而增加负担的情况。,该条目内容涉及学校在酷暑高温下坚持不开空调的情况，这可能与上级检查或考核有关，导致学校忽视了学生的真实需求，增加了基层负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 18:23:25.353577
FJ26060320299,【升级举报】福州12345恶意拦截诉求、做假数据，涉嫌行政违法，请求上级监管介入核查,"问题分类：长期弄虚作假及删除事件地点严重腐败！


苏增添的下场忘了？拆迁推诿、过渡费拖欠，就是重蹈覆辙！

打卡游福州市12345市长热线平台风景，推诿观光带逛腻了，回复太经典“诉求不清”你们好自为之见好就收！


福州12345平台存在恶意拦截诉求、篡改信访数据、人为制造验证码故障等系列违规行为，已涉嫌行政违法，现请求上级监管部门直接介入，彻查幕后责任人员！
系列违规行为已触及法律底线，绝非“工作失误”可掩盖，若上级监管部门不及时介入，本人将同步所有证据至检察机关，追究相关人员法律责任！福建省福州市12345市长热线平台！",2026-06-03 21:56:56,福州市,,"福州市12345中心
福州市12345中心",形式主义为基层减负,台账/留痕/数据造假,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['恶意拦截诉求', '篡改信访数据', '人为制造验证码故障']",该条目涉及福州12345平台恶意拦截诉求、篡改信访数据、人为制造验证码故障等违规行为，属于为了应付上级检查/考核/指标而增加一线无谓负担。,建议调取12345平台的后台数据，查看是否存在恶意拦截诉求、篡改信访数据、人为制造验证码故障等违规行为。,该条目涉及恶意拦截诉求、篡改信访数据、人为制造验证码故障等违规行为，属于为了应付上级检查/考核/指标而增加一线无谓负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 17:52:31.090012
XM26060323400,思明区教育局德育科负责人刘映辰政绩观存在严重偏差,"尊敬的领导：
作为思明区一线德育工作者，现向上级部门反应思明区教育局德育科负责人刘映辰政绩观存在严重偏差的情况。作为深耕思明教育一线的老师，能深切的感受到历任局领导对于一线学校的领导、教师都尊重有加。但实在不理解为何任用刘映辰这类的干部担任德育科担任负责人，此人上任后，自视官位极高，整个思明一线德育工作者，含班主任老师苦不堪言，怨声载道。对照正确政绩观要求，该干部在履职中存在以下问题：
一、形式主义作祟，虚耗工作精力。
1.经常性召开各种工作会，以趾高气昂的姿态对待。以五月份为例：5月6日、5月18日、5月22日、5月27日平均每周至少一次，还不包括一些小会。看似重视工作，实则是用“会议落实会议”的形式主义应付差事，没有把精力放在解决教育实际问题上，浪费了基层干部、教师的宝贵授课时间，违背了务实高效的政绩要求。频繁开大小会导致学校德育分管副校长、德育主任、德育骨干、甚至任职一年的新班主任等都要调课出席，打乱学校正常教学秩序。
2.要求初中分管德育副校长、德育主任、心理教师随时准备材料抱到教育局，逐个约谈批评，但布置工作的初期，并没有进行相关指导。
二、官本位思想严重，漠视干群关系。
该干部在领导面前一套，在基层面前又是另一套。以领导自居，在会议上用责骂的方式和态度对待到会的老师，不尊重基层同志的人格与付出，是典型的官僚主义作风，没有摆正教育服务者的位置。其在滨东小学召开的市级德育工作会的后半场（区级）会上疯狂叫嚣的音频、视频已广泛在全市流传，如：“我现在马上看，哪个学校胆子这么大！”（下面坐着每个学校的副校长和德育主任，并有外区副校长等还未离开会场）严重影响我区教育工作者形象，如有合适途径，可进一步提交音频等。
三、权力观扭曲，滥用职权谋私。
    1.各类教师及学生赛事与征文活动频繁开展，时间短，任务重。赛事组织工作缺乏前期指导，上级文件直接转化为本区文件下发，导致工作压力层层传导，加上时间短，只重量，不重质。班主任在承担日常教学任务的同时，还需积极参与或组织相关赛事活动。以四月份为例，先后开展了班主任基本功大赛、育人故事征集（仅一等奖参与汇编）、德育论文征集（仅一等奖参与汇编）、“红领巾讲解员”风采大赛等活动。
2.对各项赛事大包大揽，把公权力当作满足个人私利或彰显“权威”的手段，破坏了教育生态，也严重损害了教育系统的公信力。
四、专业素养缺失，违背教育规律。
不尊重心理健康教育规则，随意质疑心理教研员，反映出自身对教育专业领域的无知与傲慢，没有树立敬畏专业、尊重规律的政绩观，阻碍了心理健康教育工作的正常开展。
该干部的种种行为，本质是政绩观、权力观的严重扭曲，希望领导能够对该干部进行匿名民意调查，听听多数一线德育工作者们的心声，也恳请领导核实清楚后选择一名树牢以人民为中心的政绩观，敬畏规则、尊重专业、务实履职，切实做好教育服务工作的德育负责人来带领大家共同进步。",2026-06-03 21:13:25,厦门市,思明区,思明区教育局,形式主义为基层减负,会议文件泛滥/层层陪会,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['会议过多', '基层负担', '教育实际问题']",该条目反映了基层德育工作者在刘映辰任德育科负责人期间，频繁召开会议，导致基层干部和教师的授课时间被占用，违背了务实高效的政绩要求，增加了基层的无谓负担。,建议调取会议记录、教师授课时间安排表、学校教学秩序记录等材料，以核实会议召开频率和影响。,频繁召开会议且未解决实际问题，属于形式主义增加基层负担的表现。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 17:32:31.165638
FZ26060322371,关于长乐区教育局在职称评审中违规适用“溯及既往”条款、无视既定教学安排的紧急反映,"您好！我是一名一线教师。现针对长乐区教育局近期职称评审工作中出现的“政策执行双重标准”及“新规溯及既往”的不合理现象进行匿名反映。此事不仅关乎我个人权益，更暴露出长乐区教育局在行政管理上的重大逻辑漏洞，恳请领导予以关注。
2026年5月下发通知（见附件1），其中规定“从2026年起，需承担所聘学科教学工作量最低标准的一半以上”。然而，作为被考核对象，我的课程表（见附件2）早在2025年9月就已由学校教务处统一制定并执行至今。附件2显示，我在2025-2026学年的周课时量为12节（数学5节+科学3节等）。这是学校当时的统筹安排，并非我个人挑肥拣瘦或故意少上课。学校在2025年9月排课时，并未执行“一半以上工作量”的要求（否则当时就会给我加课）。既然当时学校认为该工作量是合规的，现在长乐区教育局却用半年后（2026年5月）才出台的文件来否定之前的安排，这属于典型的行政溯及既往。
根据行政法理及事业单位人事管理的一般原则，新规不应惩罚旧行为。长乐区教育局目前“一刀切”地判定我不符合晋级要求，不仅忽视了客观的历史遗留问题，更会让广大教师对其管理的公平性产生质疑。
1.请求上级部门核实：在2025年9月排课时，长乐区教育局是否已公示过该工作量标准？若未公示，则不应以此标准考核本学期已产生的工作量。
2. 请求对本人2025-2026学年的教学工作量进行合理认定，剔除因政策发布时间滞后导致的不可抗力因素。请严格保密投诉人身份，恳请领导督促长乐区教育局重新审议，给予教师一个公平的解释机会，谢谢",2026-06-03 15:08:47,福州市,长乐区,福州市长乐区教育局,形式主义为基层减负,层层加码/一刀切,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['教师职称', '层层加码/一刀切']",该投诉反映长乐区教育局在职称评审中采用“溯及既往”条款，无视既定教学安排，一刀切地判定不符合晋级要求，这属于为了应付上级检查/考核/指标而增加一线无谓负担。,建议调取长乐区教育局职称评审的相关文件、通知和政策，了解其具体规定和执行情况，以及教师的课程表和工作量安排。,投诉内容反映长乐区教育局在职称评审中采用“溯及既往”条款，无视既定教学安排，一刀切地判定不符合晋级要求，属于为了应付上级检查/考核/指标而增加一线无谓负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 17:41:09.009784
FJ26060320155,[国办转办件]少点形式主义，减轻基层负担,"""【本次诉求人为：汪烨康    ，电话：18039823523   】
（本条来自国办www.gov.cn留言办理系统转地方办理，经福建省指定联系员转办，请相关部门及时核实办理并反馈，最终结果也将转回国办www.gov.cn留言办理系统中。)""
标题：少点形式主义，减轻基层负担
正文：
福建省龙岩市长汀县，学校老师经常需要家长填这个问卷那个通知书，连反诈宣传都要要求幼儿园的小孩确认接到通知了。幼儿园的小孩知道什么？字都不认识，还落实反诈知识。最终就是学校，老师落实上级要求，家长配合签字，学校老师收集反诈回执，就是形式主义，基本没效果，为了完成任务而让家长签字，学校收集回执。还有，动不动接龙，这个接龙那个接龙，严重增加老师和家长负担（类型：人民群众留言入口）",2026-06-03 14:59:00,龙岩市,长汀县,长汀县教育局,形式主义为基层减负,指尖形式主义,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['学校', '反诈知识', '家长签字', '接龙']",该条目反映的是学校老师为了完成上级要求而让家长签字收集反诈知识回执，以及频繁的接龙活动，增加了老师和家长的负担。这符合为了应付上级检查/考核/指标而增加一线无谓负担的定义。,建议调取学校相关文件、家长签字的回执、接龙活动的记录等材料，找相关学校老师和家长谈话，以核实具体情况。,该条目明确指出学校老师为了完成上级要求而增加家长的负担，符合指尖形式主义的定义。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 17:41:19.574950
FZ26060322087,诉求件FZ26052122613回复不满,"尊敬的12345政务服务便民热线平台:
本人现就此前反映的八中709班相关问题未有任何解决，且针对八中有关处室推诿扯皮、履职不作为、违规转嫁信访处理压力的问题，进行二次投诉！
此前，本人通过12345平台如实反馈相关问题，诉求合理、事实清晰，本应由教育主管部门依法依规、公正客观开展调查核实，并由教育局官方给出正式、权威的处理答复。但本人收到的平台回复结果，并非教育局核查后的官方回复，而是涉事学校强行要求一线班主任代为撰写、上报的回复内容。
该处理方式严重不合理、不规范，充分暴露了八中有关处室严重的履职缺位、不作为、乱作为问题，具体问题如下：
第一，教务处等处室推诿履职责任，刻意规避监管职责。且本次投诉全程未得到任何实质性核查与处理，而是将本该由行政部门承担的信访处置工作，直接下压至一线班主任，属于典型的懒政怠政、推诿扯皮。
第二，转嫁工作压力，为难基层一线教师。班主任身处教学一线，本职工作为教育教学、班级管理，并无处理行政信访投诉的工作职责。八中有关处室为简化工作、逃避责任，强制施压班主任回复投诉，无端增加基层教师工作负担，让普通教师承担行政部门的工作任务，严重违背为基层减负的政策要求，极大消耗基层教师工作精力，不合理、不合规、不人道。
第三，回复结果缺乏公正性、真实性，投诉问题未得到任何实质解决！这种流于形式的回复，完全没有解决本人反馈的实际问题，12345信访投诉渠道的监督、维权作用彻底失效，且就在投诉期间，11班的英语老师竟在5月27号又到9班进行试课，9班是他的试验田吗？典型的不把投诉放在眼里，更不把班主任放眼里，所以请问学校有关处室为难班主任有用吗？
第四，工作流程严重违规，政务服务流于形式。12345政务投诉工单具备严肃性、规范性，要求承办单位亲自核查、亲自回复、闭环处理。教育局此次转交件为基层教师代为回复的行为，八中有关处室严重违反政务工单处理工作规范，属于典型的不作为、敷衍履职，漠视群众诉求，损害政府部门公信力。
基于以上事实，本人提出以下诉求：
1. 要求有关政务督查部门介入调查，严肃追责八中教务处等处室本次推诿扯皮、懒政不作为、违规转嫁工作任务的行为，对相关负责工作人员进行问责，并回复公示处理结果；
2. 作废本次由班主任代为撰写的无效回复，要求教育局亲自对接、重新全面核查本人此前反馈的问题，基于事实给出客观、公正、详细的官方书面回复，切实解决本人诉求；
3. 责令福州八中整改工作作风，严格规范12345信访工单处理流程，杜绝将行政监管工作转嫁基层教师的违规行为，杜绝形式主义、敷衍式回复，保障家长及学生合理维权渠道畅通；
4. 杜绝班主任因本次投诉受到变相施压、追责，严禁出现打击报复基层教师的情况。如果班主任做的的这些违规老师的主，他们就不会来随意践踏9班学生的公平教育权了！这些违规的老师不就是欺负班主任年轻好说话，好欺负么？
5.根据FZ26052122613投诉件回复内容中几个问题请八中有关处室答疑解惑，第一：回复内容关于师资分配问题，学校按照老中青、代课教师规范搭配的原则，那么请根据事实公布初一年级十几个班级的老中青教师搭配情况；第二; 在公开课方面，学校后期会合理规划,那请问前期不合理规划的原因是什么？是有人刻意拿9班来试课，还是学校有关处室不作为，请公布初一年纪所有班级公开课的频率及次数，如果是人为故意都是安排在9班试课，请回复对相关人员的处理结果。初一整个学年对9班学生造成的几个学科的学业滞后怎么解决？？
本人将持续跟进此事，若本次问题仍得不到公正、妥善处理，本人将继续向上级主管部门、纪检部门逐级投诉维权。恳请相关部门正视问题、从严核查、秉公处理，切实维护学生合法权益及基层班主任的合法权益！",2026-06-03 13:55:06,福州市,仓山区,福州市教育局,形式主义为基层减负,过度管控/盲目决策,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['过度管控', '基层减负']",该条目反映的是基层教师在处理信访投诉时被要求撰写回复，增加了基层教师的工作负担，属于过度管控和盲目决策，不符合为基层减负的政策要求。,建议调取教育局的信访处理流程、班主任的工作职责以及相关教育部门的文件，以核实是否存在过度管控和盲目决策的情况。,该条目反映了基层教师在处理信访投诉时被要求撰写回复，增加了基层教师的工作负担，属于过度管控和盲目决策。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 17:20:02.621659
QZ26060324683,惠安县螺阳镇蔡厝村二轮延包草案以“全村征占地388.79亩”为总口径压减二组承包地（二组确权列1.89亩/7户），本人4月起向村委会以及螺阳镇政府反映至今无书面答复，请求督办并暂停核检待核查（实名）,"本人蔡建忠，蔡厝村二组承包户（权证编号090689，承包期至2027年）。现就螺阳镇及蔡厝村在二轮延包中的违纪违规行为投诉如下：
一、数据严重造假。村《二轮延包草案》称1997年至今全村征占地388.79亩，但经核对省政府闽政地批文，涉及蔡厝村合法征地仅9.4411公顷（约141.6165亩），差额约247亩，涉嫌无批文背书，有虚假台账嫌疑。
二、本人所属二组承包地遭非法核减。二组二轮承包面积44.99亩（承包户44户），延包草案竟将该组总确权面积压至1.89亩（仅7户）。此举未在延包草案中逐户公示依据，未召开实质表决，系借土地延包之机，行灭失百姓43.1亩合法承包地之实。
三、本人承包地在本延包草案中受到了直接威胁。本人作为二组44户承包户之一，持有合法权证及鲤城区法院生效判决（2024闽0502行赔初11号，确认镇政府强制清表违法）。在二组总盘被非法压缩的前提下，本人1.98亩承包地必然也囊括在核销范围内。
四、镇政府涉嫌行政不作为。本人自2026年4月3日起多次携带判决书、权证找原书记郑晓峰，副镇长黄晓东以及片区领导潘景峰反映，镇政府至今未表明办理态度，事情没有实质进展，未纠正其中错误。

诉求（请螺阳镇政府限时书面答复，并请县效能办督办）
1、在核查清楚前，请暂停将蔡厝村二组确权面积锁定为1.89亩/7户。不得依据失实数据推进延包方案终稿；
2、请书面说明：核减二组43.1亩及本人户承包地的逐块批文、红线图以及补偿凭证；
3、请责令村委会公开延包核减的会议记录及原始凭证。

附件：延包草案节录、延包草案数据统计表、涉及征地批文汇总表、权证、判决书关键页。

联系人：蔡建忠
联系地址：螺阳镇蔡厝村397号",2026-06-03 11:35:05,泉州市,惠安县,"泉州市12345中心
泉州市12345中心",形式主义为基层减负,台账留痕迎检,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['土地征用', '数据造假', '基层负担']",该条目涉及村民关于二轮土地延包过程中数据造假和承包地被非法核减的投诉。投诉内容显示，村委会和镇政府在土地延包过程中存在数据造假和无依据的承包地核减行为，这些行为可能为了应付上级检查而增加了基层负担。,建议调取村委会和镇政府关于二轮土地延包的会议记录、原始凭证、延包草案数据统计表以及涉及征地批文汇总表等材料，以核实是否存在数据造假和无依据的承包地核减行为。,投诉内容显示，村委会和镇政府在土地延包过程中存在数据造假和无依据的承包地核减行为，这些行为可能为了应付上级检查而增加了基层负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 17:23:06.402182
FJ26060320036,举报福州市鼓楼区政府刘用全负责人信访数据造假、督办空转、堵截网上信访、失职渎职,"实名投诉：鼓楼区委书记刘用全纵容造假堵截信访通道
鼓楼区信访配合造假堵截，督办空转。恳请中纪委严查刘用全失管纵容造假，彻查堵截黑幕并严肃问责。

国信平台异常波及鼓楼区，暴露属地监管失控。
4月24日18:00至25日8:00公告维护。25日22:07我点开平台，仍显示24日旧公告，通道锁死。
26日8点后投递，至17:03仍显24日公告，服务未开。
更奇葩的是，维护未到18:00平台提前发布维护公告，公然造假。

4月25日晚至26日17:03，公告不撤、通道锁死、提前造假，行为恶劣、固定异常。
到今天26日17:03打开依然是周五公告，天大笑话，腐败公开叫板吗？

非技术故障，实为后台手动操作、内鬼上阵，蓄意阻断群众信访权利。
鼓楼区作为属地，刘用全身为第一责任人，对此恶性造假、通道堵截视而不见，监管严重失责，基层信访沦为摆设，损害政府公信力。

依据《信访工作条例》，严禁人为设障弄虚作假。刘用全履职不力，放任下属造假堵路，构成严重不作为、乱作为。

恳请介入，封存鼓楼区相关后台数据，彻查幕后黑手，追究刘用全监管失责、纵容腐败的领导责任！",2026-06-03 08:19:56,福州市,鼓楼区,"鼓楼区12345中心
鼓楼区12345中心",形式主义为基层减负,指尖形式主义,为了应付上级检查/考核/指标而增加一线无谓负担,0.9,"['信访数据造假', '督办空转', '后台手动操作', '内鬼上阵', '信访通道堵截']",该条目涉及信访数据造假、督办空转、后台手动操作、信访通道堵截等问题，反映了基层信访工作被人为设障，增加了基层干部的负担，属于形式主义为基层增加负担。,建议调取国信平台的后台数据，查看相关操作记录；访谈信访局工作人员了解具体操作流程；查看相关会议记录和文件，了解是否存在人为设障的情况。,该条目涉及信访数据造假、后台手动操作等现象，反映了基层信访工作被人为设障，增加了基层干部的负担，属于形式主义为基层增加负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 17:43:14.711510
